video_id,segment,start,end,opensmile,covarep,facet,embeddings,phonemes,words,openface
Dg_0XKD0Mf4,1,0.102267574,1.77845805,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_1.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_1.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_1.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_1.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_1.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_1.txt
Dg_0XKD0Mf4,2,67.00022676,70.05328798,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_2.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_2.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_2.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_2.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_2.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_2.txt
Dg_0XKD0Mf4,3,70.05328798,71.64965986,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_3.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_3.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_3.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_3.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_3.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_3.txt
Dg_0XKD0Mf4,4,71.64965986,73.00657596,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_4.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_4.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_4.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_4.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_4.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_4.txt
Dg_0XKD0Mf4,5,73.00657596,75.44104308,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_5.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_5.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_5.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_5.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_5.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_5.txt
Dg_0XKD0Mf4,6,75.44104308,80.72902494,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_6.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_6.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_6.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_6.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_6.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_6.txt
Dg_0XKD0Mf4,7,80.72902494,83.52267574,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_7.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_7.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_7.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_7.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_7.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_7.txt
Dg_0XKD0Mf4,8,83.52267574,84.76984127,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_8.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_8.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_8.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_8.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_8.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_8.txt
Dg_0XKD0Mf4,9,84.76984127,89.07006803,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_9.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_9.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_9.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_9.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_9.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_9.txt
Dg_0XKD0Mf4,10,89.07006803,92.37256236,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_10.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_10.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_10.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_10.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_10.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_10.txt
Dg_0XKD0Mf4,11,91.74399093,93.70952381,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_11.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_11.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_11.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_11.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_11.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_11.txt
Dg_0XKD0Mf4,12,93.70952381,100.5938776,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_12.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_12.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_12.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_12.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_12.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_12.txt
Dg_0XKD0Mf4,13,100.3643991,102.4396825,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_13.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_13.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_13.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_13.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_13.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_13.txt
Dg_0XKD0Mf4,14,103.7666667,105.3430839,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_14.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_14.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_14.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_14.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_14.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_14.txt
Dg_0XKD0Mf4,15,105.3430839,108.7453515,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_15.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_15.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_15.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_15.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_15.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_15.txt
Dg_0XKD0Mf4,16,108.7453515,110.760771,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_16.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_16.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_16.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_16.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_16.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_16.txt
Dg_0XKD0Mf4,17,110.760771,115.6995465,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_17.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_17.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_17.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_17.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_17.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_17.txt
Dg_0XKD0Mf4,18,115.6995465,117.0265306,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Dg_0XKD0Mf4_18.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Dg_0XKD0Mf4_18.mat,../datasets/MOSI/processed/Video/FACET/Full/Dg_0XKD0Mf4.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Dg_0XKD0Mf4_18.csv,../datasets/MOSI/processed/Transcript/phonemes/Dg_0XKD0Mf4_18.csv,../datasets/MOSI/processed/Transcript/words/Dg_0XKD0Mf4_18.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Dg_0XKD0Mf4_18.txt
dq3Nf_lMPnE,1,0.860544218,5.629705215,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_1.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_1.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_1.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_1.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_1.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_1.txt
dq3Nf_lMPnE,2,13.91088435,16.58480726,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_2.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_2.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_2.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_2.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_2.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_2.txt
dq3Nf_lMPnE,3,16.58480726,19.0292517,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_3.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_3.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_3.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_3.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_3.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_3.txt
dq3Nf_lMPnE,4,19.0292517,28.72721088,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_4.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_4.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_4.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_4.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_4.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_4.txt
dq3Nf_lMPnE,5,28.07868481,31.10181406,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_5.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_5.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_5.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_5.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_5.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_5.txt
dq3Nf_lMPnE,6,39.55260771,41.48820862,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_6.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_6.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_6.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_6.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_6.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_6.txt
dq3Nf_lMPnE,7,41.48820862,45.11995465,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_7.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_7.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_7.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_7.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_7.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_7.txt
dq3Nf_lMPnE,8,45.11995465,49.29047619,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_8.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_8.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_8.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_8.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_8.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_8.txt
dq3Nf_lMPnE,9,49.29047619,53.68049887,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_9.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_9.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_9.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_9.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_9.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_9.txt
dq3Nf_lMPnE,10,53.68049887,56.36439909,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_10.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_10.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_10.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_10.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_10.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_10.txt
dq3Nf_lMPnE,11,56.36439909,61.87188209,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_11.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_11.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_11.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_11.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_11.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_11.txt
dq3Nf_lMPnE,12,61.87188209,66.33174603,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_12.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_12.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_12.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_12.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_12.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_12.txt
dq3Nf_lMPnE,13,66.33174603,80.3,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_13.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_13.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_13.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_13.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_13.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_13.txt
dq3Nf_lMPnE,14,80.3,85.42834467,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_14.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_14.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_14.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_14.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_14.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_14.txt
dq3Nf_lMPnE,15,85.16893424,91.7739229,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/dq3Nf_lMPnE_15.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/dq3Nf_lMPnE_15.mat,../datasets/MOSI/processed/Video/FACET/Full/dq3Nf_lMPnE.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/dq3Nf_lMPnE_15.csv,../datasets/MOSI/processed/Transcript/phonemes/dq3Nf_lMPnE_15.csv,../datasets/MOSI/processed/Transcript/words/dq3Nf_lMPnE_15.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/dq3Nf_lMPnE_15.txt
etzxEpPuc6I,1,34.58390023,43.0446712,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/etzxEpPuc6I_1.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/etzxEpPuc6I_1.mat,../datasets/MOSI/processed/Video/FACET/Full/etzxEpPuc6I.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/etzxEpPuc6I_1.csv,../datasets/MOSI/processed/Transcript/phonemes/etzxEpPuc6I_1.csv,../datasets/MOSI/processed/Transcript/words/etzxEpPuc6I_1.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/etzxEpPuc6I_1.txt
etzxEpPuc6I,2,43.27414966,46.97573696,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/etzxEpPuc6I_2.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/etzxEpPuc6I_2.mat,../datasets/MOSI/processed/Video/FACET/Full/etzxEpPuc6I.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/etzxEpPuc6I_2.csv,../datasets/MOSI/processed/Transcript/phonemes/etzxEpPuc6I_2.csv,../datasets/MOSI/processed/Transcript/words/etzxEpPuc6I_2.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/etzxEpPuc6I_2.txt
etzxEpPuc6I,3,64.88503401,70.22290249,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/etzxEpPuc6I_3.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/etzxEpPuc6I_3.mat,../datasets/MOSI/processed/Video/FACET/Full/etzxEpPuc6I.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/etzxEpPuc6I_3.csv,../datasets/MOSI/processed/Transcript/phonemes/etzxEpPuc6I_3.csv,../datasets/MOSI/processed/Transcript/words/etzxEpPuc6I_3.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/etzxEpPuc6I_3.txt
etzxEpPuc6I,4,69.4047619,74.9122449,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/etzxEpPuc6I_4.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/etzxEpPuc6I_4.mat,../datasets/MOSI/processed/Video/FACET/Full/etzxEpPuc6I.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/etzxEpPuc6I_4.csv,../datasets/MOSI/processed/Transcript/phonemes/etzxEpPuc6I_4.csv,../datasets/MOSI/processed/Transcript/words/etzxEpPuc6I_4.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/etzxEpPuc6I_4.txt
etzxEpPuc6I,5,74.9122449,80.669161,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/etzxEpPuc6I_5.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/etzxEpPuc6I_5.mat,../datasets/MOSI/processed/Video/FACET/Full/etzxEpPuc6I.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/etzxEpPuc6I_5.csv,../datasets/MOSI/processed/Transcript/phonemes/etzxEpPuc6I_5.csv,../datasets/MOSI/processed/Transcript/words/etzxEpPuc6I_5.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/etzxEpPuc6I_5.txt
etzxEpPuc6I,6,80.669161,83.57256236,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/etzxEpPuc6I_6.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/etzxEpPuc6I_6.mat,../datasets/MOSI/processed/Video/FACET/Full/etzxEpPuc6I.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/etzxEpPuc6I_6.csv,../datasets/MOSI/processed/Transcript/phonemes/etzxEpPuc6I_6.csv,../datasets/MOSI/processed/Transcript/words/etzxEpPuc6I_6.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/etzxEpPuc6I_6.txt
etzxEpPuc6I,7,83.57256236,91.42471655,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/etzxEpPuc6I_7.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/etzxEpPuc6I_7.mat,../datasets/MOSI/processed/Video/FACET/Full/etzxEpPuc6I.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/etzxEpPuc6I_7.csv,../datasets/MOSI/processed/Transcript/phonemes/etzxEpPuc6I_7.csv,../datasets/MOSI/processed/Transcript/words/etzxEpPuc6I_7.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/etzxEpPuc6I_7.txt
etzxEpPuc6I,8,91.42471655,97.95986395,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/etzxEpPuc6I_8.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/etzxEpPuc6I_8.mat,../datasets/MOSI/processed/Video/FACET/Full/etzxEpPuc6I.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/etzxEpPuc6I_8.csv,../datasets/MOSI/processed/Transcript/phonemes/etzxEpPuc6I_8.csv,../datasets/MOSI/processed/Transcript/words/etzxEpPuc6I_8.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/etzxEpPuc6I_8.txt
